imdb_title_id,original_title,year,genre,duration,language,production_company,avg_vote,votes,budget,Good_or_Bad_Movie
tt0115754,Breathing Room,1996,"Comedy, Romance",90,English,Eureka Pictures,5.5,135,500000,0
tt0115736,Bound,1996,"Crime, Romance, Thriller",109,"English, Italian",Dino De Laurentiis Company,7.3,49591,4500000,1
tt0115734,Bottle Rocket,1996,"Comedy, Crime, Drama",91,"English, Spanish",Columbia Pictures,7.0,68528,7000000,1
tt0115725,Bogus,1996,"Comedy, Family, Fantasy",110,"English, French",New Regency Pictures,5.4,6090,30000000,0
tt0115723,Body of Influence 2,1996,"Drama, Thriller",87,English,Axis Films International,4.4,139,250000,0
tt0115685,The Birdcage,1996,Comedy,117,English,United Artists,7.1,78136,31000000,1
tt0115683,Bio-Dome,1996,Comedy,88,English,Metro-Goldwyn-Mayer (MGM),4.5,25670,15000000,0
tt0115678,Big Night,1996,"Drama, Romance",109,"English, Italian",Rysher Entertainment,7.3,17283,4100000,1
tt0115676,Big Bully,1996,"Comedy, Thriller",90,English,Morgan Creek Entertainment,4.7,4453,15000000,0
tt0115645,Before and After,1996,"Crime, Drama, Mystery",108,English,Caravan Pictures,6.1,8049,35000000,0
tt0115641,Beavis and Butt-Head Do America,1996,"Animation, Adventure, Comedy",81,"English, Spanish, Hindi",Paramount Pictures,6.8,50696,12000000,0
tt0115632,Basquiat,1996,"Biography, Drama",107,"English, Spanish",Eleventh Street Production,6.9,19234,3300000,0
tt0115624,Barb Wire,1996,"Action, Sci-Fi",98,"English, French, German",Polygram Filmed Entertainment,3.3,24697,9000000,0
tt0115493,Alaska,1996,"Adventure, Family",109,English,Castle Rock Entertainment,5.7,5052,23000000,0
tt0114733,Tromeo and Juliet,1996,"Action, Comedy, Drama",107,English,Troma Entertainment,6.1,5657,350000,0
tt0114339,Savage,1996,"Action, Sci-Fi, Thriller",99,English,Conquistador Entertainment,4.3,295,5000000,0
tt0114246,Red Ribbon Blues,1996,"Comedy, Drama",97,English,Red Ribbon Productions,2.6,179,3000000,0
tt0113926,Naked Souls,1996,"Sci-Fi, Thriller",85,English,Mr. E Productions Inc.,3.3,1401,500000,0
tt0113758,Man with a Plan,1996,Comedy,89,English,,6.4,125,100000,0
tt0113675,Livers Ain't Cheap,1996,"Action, Crime",89,English,"LAC, LP",4.9,204,2500000,0
tt0113223,Grizzly Mountain,1996,"Adventure, Family, Fantasy",96,English,Mega Communications,5.6,202,2500000,0
tt0112942,Electra,1996,"Action, Sci-Fi, Thriller",87,English,Electra Film Productions Inc.,3.4,827,1000000,0
tt0115862,The Chamber,1996,"Crime, Drama, Thriller",113,English,Universal Pictures,6.0,12443,50000000,0
tt0115907,City Hall,1996,"Drama, Thriller",111,English,Castle Rock Entertainment,6.2,19327,40000000,0
tt0116378,The Funeral,1996,"Crime, Drama",99,"English, Italian",October Films,6.6,8111,12500000,0
tt0115956,Courage Under Fire,1996,"Action, Drama, Mystery",116,"English, Arabic",Fox 2000 Pictures,6.6,49330,46000000,0
tt0116329,Fly Away Home,1996,"Adventure, Drama, Family",107,English,Columbia Pictures,6.8,23200,22000000,0
tt0116324,Flirting with Disaster,1996,Comedy,92,English,Miramax,6.7,17458,7000000,0
tt0116322,Flipper,1996,"Adventure, Family",95,English,Universal Pictures,5.3,10022,25530000,0
tt0116320,Fled,1996,"Action, Adventure, Crime",98,"English, Spanish",Metro-Goldwyn-Mayer (MGM),5.4,8421,25000000,0
tt0116313,The First Wives Club,1996,Comedy,103,"English, Italian, French",Paramount Pictures,6.4,42281,26000000,0
tt0116277,The Fan,1996,"Action, Drama, Sport",116,"English, Spanish",TriStar Pictures,5.9,45455,55000000,0
tt0116269,Faithful,1996,"Comedy, Crime, Drama",91,English,Miramax,5.9,1934,13000000,0
tt0116260,Eye for an Eye,1996,"Crime, Drama, Thriller",101,"English, French, Spanish, Korean",Paramount Pictures,6.2,13189,20000000,0
tt0116253,Executive Decision,1996,"Action, Adventure, Thriller",133,"English, Arabic",Warner Bros.,6.4,49772,55000000,0
tt0116250,Evita,1996,"Biography, Drama, History",135,English,Hollywood Pictures,6.3,33567,55000000,0
tt0116242,Everyone Says I Love You,1996,"Comedy, Musical, Romance",101,"English, French, Italian, Hindi",Miramax,6.7,34838,20000000,0
tt0116225,Escape from L.A.,1996,"Action, Adventure, Sci-Fi",101,English,Paramount Pictures,5.8,68450,50000000,0
tt0116213,Eraser,1996,"Action, Drama, Thriller",115,English,Kopelson Entertainment,6.1,101977,100000000,0
tt0116182,The Elevator,1996,"Comedy, Drama",90,English,Cabin Fever Entertainment,4.4,191,1500000,0
tt0116168,Eddie,1996,"Comedy, Sport",100,"English, Russian",Permut Presentations,5.2,9148,30000000,0
tt0116165,Ed,1996,"Comedy, Family, Sport",94,English,Longview Entertainment,2.7,8063,24000000,0
tt0116136,DragonHeart,1996,"Action, Adventure, Fantasy",103,English,Universal Pictures,6.5,89949,57000000,0
tt0116130,Down Periscope,1996,Comedy,92,English,Twentieth Century Fox,6.2,20695,31000000,0
tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,"Comedy, Crime",89,"English, Spanish",Island Pictures,6.6,47100,3800000,0
tt0116075,The Dentist,1996,Horror,92,English,Image Organization,5.3,8176,700000,0
tt0117372,The Preacher's Wife,1996,"Comedy, Drama, Fantasy",123,English,Mundy Lane Entertainment,5.6,10740,40000000,0
tt0116059,Dear God,1996,Comedy,112,English,Rysher Entertainment,5.5,3568,22000000,0
tt0116040,Daylight,1996,"Action, Adventure, Drama",114,English,Universal Pictures,5.9,65157,80000000,0
tt0115994,Curdled,1996,"Comedy, Crime, Thriller",88,"English, Spanish",A Band Apart,5.9,4841,2300000,0
tt0115988,The Crucible,1996,"Drama, History",124,English,Twentieth Century Fox,6.8,34613,25000000,0
tt0115986,The Crow: City of Angels,1996,"Action, Crime, Fantasy",84,English,Bad Bird Productions,4.7,18897,13000000,0
tt0115963,The Craft,1996,"Drama, Fantasy, Horror",101,"English, French",Columbia Pictures,6.4,74264,15000000,0
tt0117333,Phenomenon,1996,"Drama, Fantasy, Romance",123,English,Touchstone Pictures,6.4,73669,32000000,0
tt0117457,Reggie's Prayer,1996,"Drama, Sport",94,English,Oregon Pacific Pictures,4.8,152,2600000,0
tt0117373,Precious Find,1996,"Adventure, Sci-Fi, Western",90,English,Republic Pictures (II),3.7,517,3500000,0
tt0117887,That Thing You Do!,1996,"Comedy, Drama, Music",108,English,Clavius Base,6.9,61290,26000000,0
tt0117894,Thinner,1996,"Fantasy, Horror",93,English,Paramount Pictures,5.8,27421,8500000,0
tt0117913,A Time to Kill,1996,"Crime, Drama, Thriller",149,English,Regency Enterprises,7.5,128589,40000000,1
tt0117918,Tin Cup,1996,"Comedy, Drama, Romance",135,English,Regency Enterprises,6.4,45385,45000000,0
tt0117958,Trees Lounge,1996,"Comedy, Drama",95,English,Addis Wechsler Pictures,7.1,13443,1300000,1
tt0117965,The Trigger Effect,1996,"Drama, Thriller",94,English,Amblin Entertainment,5.7,5979,8000000,0
tt0117998,Twister,1996,"Action, Adventure, Thriller",113,English,Warner Bros.,6.4,173857,92000000,0
tt0118040,Unforgettable,1996,"Drama, Mystery, Sci-Fi",117,"English, Spanish",Dino De Laurentiis Company,6.0,4878,18000000,0
tt0118073,A Very Brady Sequel,1996,Comedy,90,English,Paramount Pictures,5.7,9814,12000000,0
tt0118111,Waiting for Guffman,1996,Comedy,84,English,Castle Rock Entertainment,7.5,26293,4000000,1
tt0118125,The Watermelon Woman,1996,"Comedy, Drama, Romance",90,English,Dancing Girl,7.0,1466,300000,1
tt0144557,Puddle Cruiser,1996,"Comedy, Drama, Romance",102,English,Broken Lizard Industries,5.5,2465,160000,0
tt0118163,The Whole Wide World,1996,"Biography, Drama, Romance",111,English,Cineville,7.0,3391,1300000,1
tt0120392,The Twilight of the Golds,1996,"Drama, Romance",92,English,Below The Belt Entertainment,6.5,980,3000000,0
tt0140614,They Bite,1996,"Comedy, Horror, Sci-Fi",98,English,Trio Entertainment,4.7,220,130000,0
tt0135526,Loser,1996,Drama,80,English,Rogue Arts,4.9,154,38000,0
tt0127136,Polymorph,1996,"Action, Horror, Sci-Fi",86,English,Suburban Tempe Company,4.2,168,10000,0
tt0117381,Primal Fear,1996,"Crime, Drama, Mystery",129,"English, Spanish",Paramount Pictures,7.7,182015,30000000,1
tt0119138,Follow Me Home,1996,Drama,100,English,Chaevas Filmworks,5.8,174,220000,0
tt0117891,A Thin Line Between Love and Hate,1996,"Comedy, Crime, Drama",108,English,"Jackson/McHenry Company,The",5.7,4247,8000000,0
tt0118055,Up Close & Personal,1996,"Drama, Romance",124,English,Touchstone Pictures,6.2,13288,60000000,0
tt0117826,Bordello of Blood,1996,"Comedy, Fantasy, Horror",87,"English, Spanish",Universal City Studios,5.4,13100,13000000,0
tt0117665,Sleepers,1996,"Crime, Drama, Thriller",147,English,Astoria Films,7.6,183812,44000000,1
tt0117438,Ransom,1996,"Action, Crime, Thriller",121,English,Touchstone Pictures,6.7,116536,80000000,0
tt0117500,The Rock,1996,"Action, Adventure, Thriller",136,English,Hollywood Pictures,7.4,307112,75000000,1
tt0117549,Santa Claws,1996,Horror,83,English,Market Square Productions,2.6,480,40000,0
tt0117561,Schizopolis,1996,"Comedy, Fantasy, Mystery",96,"English, Japanese, Italian, French",.406 Production,6.9,5142,250000,0
tt0117571,Scream,1996,"Horror, Mystery",111,English,Dimension Films,7.2,278908,14000000,1
tt0117802,Swingers,1996,"Comedy, Drama",96,English,Doug Liman Productions,7.2,74052,200000,1
tt0117603,Set It Off,1996,"Action, Crime, Drama",123,English,New Line Cinema,6.9,13686,9000000,0
tt0117608,Sgt. Bilko,1996,Comedy,93,English,Imagine Entertainment,5.9,21167,39000000,0
tt0117628,She's the One,1996,"Comedy, Drama, Romance",96,English,Good Machine,6.0,16262,3500000,0
tt0119256,Sydney,1996,"Crime, Drama",102,English,Green Parrot,7.2,40454,3000000,1
tt0117666,Sling Blade,1996,Drama,135,English,Miramax,8.0,85720,1000000,1
tt0117765,Striptease,1996,"Comedy, Crime, Drama",115,English,Castle Rock Entertainment,4.5,42098,40000000,0
tt0117791,Surviving Picasso,1996,"Biography, Drama, Romance",125,English,Merchant Ivory Productions,6.4,6797,16000000,0
tt0117705,Space Jam,1996,"Animation, Adventure, Comedy",88,English,Warner Bros. Family Entertainment,6.4,158796,80000000,0
tt0117718,The Spitfire Grill,1996,Drama,117,English,Castle Rock Entertainment,7.0,5222,6000000,1
tt0117723,Spy Hard,1996,"Action, Comedy",81,"English, French, Spanish",Hollywood Pictures,5.4,35535,18000000,0
tt0117731,Star Trek: First Contact,1996,"Action, Adventure, Drama",111,English,Digital Image Associates,7.6,116079,45000000,1
tt0113670,A Little Princess,1995,"Drama, Family, Fantasy",97,"English, French",Warner Bros.,7.7,31518,17000000,1
tt0113638,Let It Be Me,1995,"Drama, Romance",88,English,Rysher Entertainment,5.6,658,20000000,0
tt0113552,Kiss of Death,1995,"Crime, Drama, Thriller",101,English,Twentieth Century Fox,5.9,16678,40000000,0
tt0113540,Kids,1995,Drama,91,English,Guys Upstairs,7.1,71729,1500000,1
tt0113241,Habit,1995,"Drama, Horror, Romance",112,English,Glass Eye Pix,6.5,1365,200000,0
tt0113497,Jumanji,1995,"Adventure, Comedy, Family",104,"English, French",TriStar Pictures,7.0,299083,65000000,1
tt0113492,Judge Dredd,1995,"Action, Crime, Sci-Fi",96,English,Hollywood Pictures,5.6,108618,90000000,0
tt0113451,Jade,1995,"Crime, Drama, Thriller",95,English,Paramount Pictures,5.3,11220,50000000,0
tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,"Comedy, Drama, Romance",94,English,Fine Line Features,6.5,4247,250000,0
tt0113419,The Indian in the Cupboard,1995,"Drama, Family, Fantasy",96,English,Columbia Pictures,6.0,25592,45000000,0
tt0113243,Hackers,1995,"Comedy, Crime, Drama",105,"English, Italian, Japanese, Russian",United Artists,6.3,64417,20000000,0
tt0113409,In the Mouth of Madness,1995,"Drama, Horror, Mystery",95,English,New Line Cinema,7.2,59563,8000000,1
tt0113376,Ice Cream Man,1995,"Comedy, Horror, Thriller",84,English,Doublesteen Productions,4.9,2908,2000000,0
tt0113360,The Hunted,1995,"Action, Drama, Thriller",111,"English, Japanese",Universal Pictures,6.0,4668,25000000,0
tt0113677,Living in Oblivion,1995,"Comedy, Drama",90,English,JDI Productions,7.5,16075,500000,1
tt0113321,Home for the Holidays,1995,"Comedy, Drama, Romance",103,English,Paramount Pictures,6.6,11544,20000000,0
tt0113319,Homage,1995,"Drama, Thriller",97,English,Arrow,5.8,178,400000,0
tt0113277,Heat,1995,"Crime, Drama, Thriller",170,"English, Spanish",Warner Bros.,8.2,562387,60000000,1
tt0113253,Halloween: The Curse of Michael Myers,1995,"Horror, Thriller",87,English,Halloween VI Productions,4.9,30228,5000000,0
tt0113347,How to Make an American Quilt,1995,"Comedy, Drama, Romance",117,English,Universal Pictures,6.3,10525,10000000,0
tt0114008,Nothing to Lose,1995,Drama,108,English,BMG Independents,5.8,366,200000,0
tt0113691,Losing Isaiah,1995,Drama,111,English,Paramount Pictures,6.5,5417,17000000,0
tt0113749,Mallrats,1995,"Comedy, Romance",94,English,Gramercy Pictures (I),7.1,114513,6000000,1
tt0114194,The Prophecy,1995,"Action, Crime, Drama",98,English,First Look International,6.5,28511,8000000,0
tt0114168,Powder,1995,"Drama, Fantasy, Mystery",111,English,Caravan Pictures,6.6,28116,9500000,0
tt0114148,Pocahontas,1995,"Animation, Adventure, Drama",81,"English, Algonquin",Walt Disney Pictures,6.7,165983,55000000,0
tt0114114,Perfect Alibi,1995,"Crime, Drama, Mystery",98,English,Rysher Entertainment,5.3,260,4500000,0
tt0114113,The Perez Family,1995,"Comedy, Romance, Drama",113,English,The Samuel Goldwyn Company,6.0,2077,11000000,0
tt0114095,Party Girl,1995,Comedy,94,English,Party Productions,6.6,4441,150000,0
tt0114070,The Outpost,1995,"Horror, Sci-Fi",108,English,Outpost Productions,4.0,1498,8000000,0
tt0114069,Outbreak,1995,"Action, Drama, Thriller",127,"English, Korean, French",Warner Bros.,6.6,117364,50000000,0
tt0114068,Out-of-Sync,1995,"Crime, Drama",105,English,Black Entertainment Television (BET),4.4,162,1500000,0
tt0113987,Nixon,1995,"Biography, Drama, History",192,"English, Mandarin, Russian",Cinergi Pictures Entertainment,7.1,28317,44000000,1
tt0113982,Night of the Scarecrow,1995,"Horror, Sci-Fi",85,English,Republic Pictures (II),5.3,1036,2000000,0
tt0113972,Nick of Time,1995,"Action, Crime, Drama",90,English,Paramount Pictures,6.3,38419,33000000,0
tt0113967,New Jersey Drive,1995,"Crime, Drama",98,English,40 Acres & A Mule Filmworks,6.7,2808,5000000,0
tt0113957,The Net,1995,"Action, Crime, Drama",114,"English, Spanish",Columbia Pictures,5.9,59352,22000000,0
tt0113896,My Family,1995,Drama,128,"English, Spanish",American Playhouse,7.3,3646,5500000,1
tt0113862,Mr. Holland's Opus,1995,"Drama, Music",143,"English, American Sign Language",Hollywood Pictures,7.3,34972,23000000,1
tt0113855,Mortal Kombat,1995,"Action, Adventure, Fantasy",101,English,New Line Cinema,5.8,99852,18000000,0
tt0113845,Money Train,1995,"Action, Comedy, Crime",110,English,Columbia Pictures,5.7,38303,68000000,0
tt0113843,Mommy,1995,"Horror, Mystery, Thriller",89,English,M.A.C. Productions,4.8,338,700000,0
tt0113819,Mighty Aphrodite,1995,"Comedy, Fantasy, Romance",95,"English, Latin",Sweetland Films,7.0,37417,15000000,1
tt0107764,Ozone,1995,Horror,83,English,Suburban Tempe Company,4.0,358,3500,0
tt0113234,Gumby 1,1995,"Animation, Adventure, Comedy",90,English,Premavision Inc.,6.3,757,2800000,0
tt0461126,American Southern,1995,Drama,73,English,nice people,4.1,133,500000,0
tt0113228,Grumpier Old Men,1995,"Comedy, Romance",101,"English, Italian, German",Lancaster Gate,6.7,23742,25000000,0
tt0112688,Clockers,1995,"Crime, Drama, Mystery",128,English,Universal Pictures,6.9,20336,25000000,0
tt0112611,Cafe Society,1995,"Drama, Mystery",107,English,Cineville,5.6,348,3500000,0
tt0112579,The Bridges of Madison County,1995,"Drama, Romance",135,English,Warner Bros.,7.6,71194,24000000,1
tt0112573,Braveheart,1995,"Biography, Drama, History",178,"English, French, Latin, Scottish Gaelic, Italian",Icon Entertainment International,8.3,941683,72000000,1
tt0112572,The Brady Bunch Movie,1995,Comedy,90,English,Paramount Pictures,6.0,20300,12000000,0
tt0112541,Blue in the Face,1995,Comedy,83,English,Miramax,6.7,8915,2000000,0
tt0112525,Blonde Heaven,1995,Horror,80,English,Full Moon Entertainment,3.2,227,200000,0
tt0112508,Billy Madison,1995,Comedy,89,"English, French, Spanish",Universal Pictures,6.4,128610,10000000,0
tt0112504,Bikini Drive-In,1995,Comedy,86,English,American Independent Productions,4.2,733,125000,0
tt0112499,The Big Green,1995,"Comedy, Family, Sport",100,English,Caravan Pictures,5.6,9107,12000000,0
tt0112461,The Basketball Diaries,1995,"Biography, Crime, Drama",102,English,New Line Cinema,7.3,99916,2000000,1
tt0112443,Bad Company,1995,"Crime, Drama, Thriller",108,English,Touchstone Pictures,5.4,2655,15000000,0
tt0112442,Bad Boys,1995,"Action, Comedy, Crime",119,English,Don Simpson/Jerry Bruckheimer Films,6.9,235440,19000000,0
tt0112438,The Babysitter,1995,"Drama, Thriller",90,English,Spelling Films International,4.3,4593,2000000,0
tt0112435,The Baby-Sitters Club,1995,"Comedy, Drama, Family",94,English,Beacon Communications,5.8,5323,6500000,0
tt0112384,Apollo 13,1995,"Adventure, Drama, History",140,English,Universal Pictures,7.6,262254,52000000,1
tt0112346,The American President,1995,"Comedy, Drama, Romance",114,"English, French, Spanish",Universal Pictures,6.8,50948,62000000,0
tt0112281,Ace Ventura: When Nature Calls,1995,"Adventure, Comedy, Crime",90,English,Morgan Creek Entertainment,6.4,199031,30000000,0
tt0111359,Tall Tale,1995,"Adventure, Family, Fantasy",96,English,Caravan Pictures,5.9,3355,32000000,0
tt0110978,The Return of the Texas Chainsaw Massacre,1995,"Comedy, Horror, Thriller",87,English,Genre Pictures,3.3,19522,600000,0
tt0110724,Omaha (The Movie),1995,Comedy,85,English,Bugeater Films,5.8,143,38000,0
tt0110189,The Jerky Boys,1995,"Comedy, Crime",82,English,Caravan Pictures,4.9,2427,7000000,0
tt0112642,Casper,1995,"Comedy, Family, Fantasy",100,English,Universal Pictures,6.1,117023,50000000,0
tt0112697,Clueless,1995,"Comedy, Romance",97,"English, Spanish",Paramount Pictures,6.8,178118,12000000,0
tt0113211,The Grass Harp,1995,"Comedy, Drama",107,English,Charles Matthau-Jerry Tokofsky-John Davis Productions,7.0,2952,8000000,1
tt0112715,Congo,1995,"Action, Adventure, Mystery",109,"English, American Sign Language",Paramount Pictures,5.3,41486,50000000,0
tt0113161,Get Shorty,1995,"Comedy, Crime, Thriller",105,English,Metro-Goldwyn-Mayer (MGM),6.9,74583,30250000,0
tt0113118,Friday,1995,"Comedy, Drama",91,English,New Line Cinema,7.3,97704,3500000,1
tt0113116,French Exit,1995,"Comedy, Romance",92,English,Cineville,4.9,146,1000000,0
tt0113101,Four Rooms,1995,Comedy,98,English,Miramax,6.8,96574,4000000,0
tt0113089,Fluke,1995,"Drama, Family, Fantasy",96,English,Metro-Goldwyn-Mayer (MGM),6.7,6400,15000000,0
tt0113074,Fist of the North Star,1995,"Action, Fantasy, Sci-Fi",103,English,First Look International,3.9,3023,7000000,0
tt0113041,Father of the Bride Part II,1995,"Comedy, Family, Romance",106,English,Sandollar Productions,6.1,33587,30000000,0
tt0113014,Fall Time,1995,"Crime, Drama",88,English,Bates Entertainmant,5.5,1680,4000000,0
tt0113010,Fair Game,1995,"Action, Romance, Thriller",91,"English, Russian",Warner Bros.,4.3,11973,50000000,0
tt0112993,Evolver,1995,"Action, Horror, Sci-Fi",87,English,Blue Rider Pictures,5.6,1027,5000000,0
tt0112882,Dominion,1995,"Adventure, Drama",95,English,Prism Entertainment Corporation,5.0,210,1300000,0
tt0112864,Die Hard: With a Vengeance,1995,"Action, Adventure, Thriller",128,"English, German, Romanian",Cinergi Pictures Entertainment,7.6,357243,90000000,1
tt0112857,Devil in a Blue Dress,1995,"Crime, Drama, Mystery",102,English,TriStar Pictures,6.7,17110,27000000,0
tt0112819,Dead Presidents,1995,"Action, Crime, Drama",119,English,Caravan Pictures,6.9,19300,10000000,0
tt0114306,Rumpelstiltskin,1995,"Comedy, Fantasy, Horror",87,English,Republic Pictures (II),4.5,2181,3000000,0
tt0112814,Dead Badge,1995,"Action, Drama, Thriller",95,English,Baer Entertainment Group,5.2,108,2000000,0
tt0112792,Dangerous Minds,1995,"Biography, Drama",99,English,Hollywood Pictures,6.5,47606,23000000,0
tt0112744,The Crossing Guard,1995,"Drama, Thriller",111,English,Miramax,6.3,12549,9000000,0
tt0112740,Crimson Tide,1995,"Action, Drama, Thriller",116,English,Hollywood Pictures,7.3,99265,53000000,1
tt0112735,Creep,1995,"Horror, Mystery",91,English,Twisted Illusions,4.8,184,10000,0
tt0112722,Copycat,1995,"Drama, Mystery, Thriller",123,English,Regency Enterprises,6.6,52901,20000000,0
tt0114296,Roommates,1995,"Comedy, Drama",108,English,Hollywood Pictures,6.4,1707,22000000,0
tt0113881,Mutant Species,1995,"Horror, Sci-Fi",100,English,Southern Star Studios,3.5,293,1750000,0
tt0114334,The Sandman,1995,Horror,90,English,Suburban Tempe Company,3.5,168,15000,0
tt0114746,Twelve Monkeys,1995,"Mystery, Sci-Fi, Thriller",129,"English, French",Universal Pictures,8.0,568702,29000001,1
tt0114788,Underneath,1995,"Crime, Thriller",99,English,Populist Pictures,6.1,3109,6500000,0
tt0114825,Vampire in Brooklyn,1995,"Comedy, Fantasy, Horror",100,English,Eddie Murphy Productions,4.6,21153,20000000,0
tt0114852,Village of the Damned,1995,"Horror, Sci-Fi, Thriller",98,English,Universal Pictures,5.7,28156,22000000,0
tt0114857,Virtuosity,1995,"Action, Crime, Sci-Fi",106,English,Paramount Pictures,5.6,27474,30000000,0
tt0114885,Waiting to Exhale,1995,"Comedy, Drama, Romance",124,English,Twentieth Century Fox,5.9,9353,16000000,0
tt0114888,The Walking Dead,1995,"Action, Drama, War",88,English,Savoy Pictures,4.8,740,15000000,0
tt0114898,Waterworld,1995,"Action, Adventure, Sci-Fi",135,English,Universal Pictures,6.2,177164,175000000,0
tt0114906,Welcome to the Dollhouse,1995,"Comedy, Drama",88,English,Suburban Pictures,7.4,31333,800000,1
tt0114924,While You Were Sleeping,1995,"Comedy, Drama, Romance",103,English,Hollywood Pictures,6.7,89629,17000000,0
tt0114938,Wild Bill,1995,"Action, Biography, Western",98,"English, Sioux, Cantonese",The Zanuck Company,5.9,6367,30000000,0
tt0108576,Witch Academy,1995,"Comedy, Horror",83,English,American Independent Productions,4.0,174,140000,0
tt0119220,Gravesend,1995,"Crime, Drama",85,English,,6.1,281,65000,0
tt0116371,Frostbiter: Wrath of the Wendigo,1995,"Comedy, Horror",84,English,Troma Entertainment,3.8,525,25000,0
tt0116564,Hot Ticket,1995,Action,81,English,,3.8,133,45000,0
tt0109723,Embrace of the Vampire,1995,"Horror, Thriller",92,English,The Ministry of Film,4.4,5788,500000,0
tt0117025,Mercy,1995,"Crime, Drama, Thriller",85,English,Injosho Films LLC,5.4,252,52000,0
tt0110066,Houseguest,1995,Comedy,113,English,Hollywood Pictures,6.0,6421,10500000,0
tt0114781,Under Siege 2: Dark Territory,1995,"Action, Thriller",100,English,Warner Bros.,5.5,43097,60000000,0
tt0220762,Smooth Operator,1995,Comedy,103,English,CPV Productions,5.3,109,550000,0
tt0114369,Se7en,1995,"Crime, Drama, Mystery",127,English,Cecchi Gori Pictures,8.6,1402015,33000000,1
tt0114345,The Scarlet Letter,1995,"Drama, Romance",135,English,Allied Stars Ltd.,5.3,14185,46000000,0
tt0114508,Species,1995,"Action, Horror, Sci-Fi",108,English,Metro-Goldwyn-Mayer (MGM),5.8,72859,35000000,0
tt0114534,The Stars Fell on Henrietta,1995,Drama,109,English,Butcher's Run Films,6.6,709,13000000,0
tt0114371,Search and Destroy,1995,"Action, Comedy, Drama",90,English,Autumn Pictures,5.4,1201,4000000,0
tt0114558,Strange Days,1995,"Action, Crime, Drama",145,English,Lightstorm Entertainment,7.2,66011,42000000,1
tt0114568,Stripteaser,1995,"Comedy, Thriller",74,English,Concorde-New Horizons,4.7,227,100000,0
tt0114576,Sudden Death,1995,"Action, Crime, Thriller",111,English,Universal Pictures,5.8,31520,35000000,0
tt0114709,Toy Story,1995,"Animation, Adventure, Comedy",81,English,Pixar Animation Studios,8.3,864461,30000000,1
tt0114536,Steal Big Steal Little,1995,Comedy,135,English,Chicago Pacific Entertainment,4.8,899,35000000,0
tt0114608,Tales from the Crypt: Demon Knight,1995,"Action, Fantasy, Horror",92,English,Tales From The Crypt Holdings,6.7,20849,13000000,0
tt0114609,Tales from the Hood,1995,"Crime, Drama, Horror",98,English,40 Acres & A Mule Filmworks,6.4,6646,6000000,0
tt0114658,Theodore Rex,1995,"Action, Comedy, Family",92,English,J&M Entertainment,2.4,4004,33500000,0
tt0114660,Things to Do in Denver When You're Dead,1995,"Crime, Drama, Thriller",115,English,Miramax,6.8,25731,7000000,0
tt0114697,Top Dog,1995,"Action, Comedy, Crime",86,English,Live Entertainment,4.2,3097,6000000,0
tt0114663,Three Wishes,1995,"Drama, Fantasy",115,English,Rysher Entertainment,6.1,2746,10000000,0
tt0110955,The Ref,1994,"Comedy, Crime, Drama",96,English,Touchstone Pictures,6.9,22890,11000000,0
tt0110989,RiÂ¢hie RiÂ¢h,1994,"Comedy, Family",95,"English, Latin",Warner Bros.,5.4,62397,40000000,0
tt0110986,Rhythm Thief,1994,Drama,88,English,,6.8,189,30000,0
tt0109783,The Favor,1994,"Comedy, Romance",97,English,Nelson Entertainment,5.2,2555,13000000,0
tt0110971,Renaissance Man,1994,"Comedy, Drama",128,English,Cinergi Pictures Entertainment,6.2,16458,40000000,0
tt0110857,Police Academy: Mission to Moscow,1994,"Comedy, Crime",83,English,Warner Bros.,3.6,31329,6200000,0
tt0110950,Reality Bites,1994,"Comedy, Drama, Romance",99,English,Jersey Films,6.6,45122,11500000,0
tt0110944,Rapa Nui,1994,"Action, Adventure, Drama",107,English,Majestic Films International,6.4,4591,20000000,0
tt0110823,Phantasm III: Lord of the Dead,1994,"Action, Fantasy, Horror",91,English,Starway International Inc.,6.1,8292,2500000,0
tt0110932,Quiz Show,1994,"Biography, Drama, History",133,English,Baltimore Pictures,7.5,63643,31000000,1
tt0110912,Pulp Fiction,1994,"Crime, Drama",154,"English, Spanish, French",Miramax,8.9,1780147,8000000,1
tt0110997,The River Wild,1994,"Adventure, Crime, Thriller",111,"English, American Sign Language",Universal Pictures,6.4,40560,45000000,0
tt0110907,PrÃªt-Ã -Porter,1994,"Comedy, Drama",133,"English, French, Italian, Russian, Spanish",Etalon Film,5.1,14190,18000000,0
tt0110939,Radioland Murders,1994,"Comedy, Crime, Drama",108,English,Universal Pictures,6.2,3323,15000000,0
tt0111161,The Shawshank Redemption,1994,Drama,142,English,Castle Rock Entertainment,9.3,2278845,25000000,1
tt0110999,The Road Killers,1994,"Action, Crime, Drama",89,English,Dimension Films,5.1,1505,6580000,0
tt0111252,Spanking the Monkey,1994,"Comedy, Drama",100,English,Buckeye Films,6.2,5884,200000,0
tt0109758,Exit to Eden,1994,"Comedy, Crime, Romance",113,English,Savoy Pictures,4.3,6409,25000000,0
tt0111333,The Swan Princess,1994,"Animation, Comedy, Family",93,English,Nest Family Entertainment,6.4,22290,45000000,0
tt0111323,Surviving the Game,1994,"Action, Adventure, Crime",96,English,New Line Cinema,6.2,10386,7400000,0
